genes	phenotypes
TGIF2LX	HP:0002860
TGIF2LX	HP:0100651
TGIF2LX	HP:0001627
TGIF2LX	HP:0002564
TGIF2LX	HP:0001627
TGIF2LX	HP:0002564
TGIF2LX	HP:0008222
TGIF2LX	HP:0008222
TGIF2LX	HP:0003251
TGIF2LX	HP:0012539
TGIF2LX	HP:0002249
TGIF2LX	HP:0012743
TGIF2LX	HP:0000823
TGIF2LX	HP:0006510
TIGD6	HP:0006519
TIGD6	HP:0008258
TIGD6	HP:0006536
TIGD6	HP:0006516
TIGD6	HP:0033690
TIGD6	HP:0001915
TIGD6	HP:0001915
TIGD6	HP:0001878
TIGD6	HP:0001878
TIGD6	HP:0001891
TIGD6	HP:0001924
TIGD6	HP:0005112
TIGD6	HP:0005112
TIGD6	HP:0011675
TIGD6	HP:0011675
TIGD6	HP:0011675
TIGD6	HP:0011675
TIGD6	HP:0011675
TIGD6	HP:0011675
TIGD6	HP:0002829
TIGD6	HP:0001997
TIGD6	HP:0003095
TIGD6	HP:0005681
TIGD6	HP:0001370
TIGD6	HP:0001370
TIGD6	HP:0002821
TIGD6	HP:0004469
TIGD6	HP:0030005
TIGD6	HP:0001402
TIGD6	HP:0001402
TIGD6	HP:0025318
TIGD6	HP:0005584
TIGD6	HP:0005584
TIGD6	HP:0002860
TIGD6	HP:0033532
TIGD6	HP:0001644
TIGD6	HP:0001644
TIGD6	HP:0001639
TIGD6	HP:0001639
TIGD6	HP:0001639
TIGD6	HP:0001082
TIGD6	HP:0001406
TIGD6	HP:0001406
TIGD6	HP:0010762
TIGD6	HP:0012199
TIGD6	HP:0100279
TIGD6	HP:0100279
TIGD6	HP:0001645
TIGD6	HP:0001047
TIGD6	HP:0009806
TIGD6	HP:0009806
TIGD6	HP:0100651
TIGD6	HP:0005978
TIGD6	HP:0001643
TIGD6	HP:0006689
TIGD6	HP:0033165
TIGD6	HP:0033165
TIGD6	HP:0100244
TIGD6	HP:0100244
TIGD6	HP:0025084
TIGD6	HP:0012578
TIGD6	HP:0000097
TIGD6	HP:0000097
TIGD6	HP:0000853
TIGD6	HP:0032252
TIGD6	HP:0032252
TIGD6	HP:0000407
TIGD6	HP:0001627
TIGD6	HP:0002564
TIGD6	HP:0001627
TIGD6	HP:0002564
TIGD6	HP:0001627
TIGD6	HP:0002564
TIGD6	HP:0001409
TIGD6	HP:0001712
TIGD6	HP:0001712
TIGD6	HP:0001712
TIGD6	HP:0001667
TIGD6	HP:0001278
TIGD6	HP:0001278
TIGD6	HP:0008222
TIGD6	HP:0008222
TIGD6	HP:0003251
TIGD6	HP:0003251
TIGD6	HP:0002516
TIGD6	HP:0002516
TIGD6	HP:0008682
TIGD6	HP:0001602
TIGD6	HP:0004808
TIGD6	HP:0004808
TIGD6	HP:0004808
TIGD6	HP:0012325
TIGD6	HP:0004836
TIGD6	HP:0006970
TIGD6	HP:0006970
TIGD6	HP:0004448
TIGD6	HP:0006554
TIGD6	HP:0004448
TIGD6	HP:0006554
TIGD6	HP:0002725
TIGD6	HP:0002725
TIGD6	HP:0032160
TIGD6	HP:0000662
TIGD6	HP:0000639
TIGD6	HP:0012743
TIGD6	HP:0012743
TIGD6	HP:0011986
TIGD6	HP:0008843
TIGD6	HP:0001085
TIGD6	HP:0031047
TIGD6	HP:0001701
TIGD6	HP:0000113
TIGD6	HP:0000823
TIGD6	HP:0000823
TIGD6	HP:0000826
TIGD6	HP:0006510
TIGD6	HP:0012330
TIGD6	HP:0031826
TIGD6	HP:0031826
TIGD6	HP:0033210
TIGD6	HP:0003193
TIGD6	HP:0003193
TIGD6	HP:0011868
TIGD6	HP:0030149
TIGD6	HP:0030834
TIGD6	HP:0011276
TIGD6	HP:0003394
TIGD6	HP:0031988
TIGD6	HP:0011097
TIGD6	HP:0011716
TIGD6	HP:0004755
TIGD6	HP:0004755
TIGD6	HP:0004756
TIGD6	HP:0000360
TIGD6	HP:0005162
TIGD6	HP:0005162
TIGD6	HP:0005162
TIGD6	HP:0000505
TIGD6	HP:0001716
TLCD4-RWDD3	HP:0001369
TLCD4-RWDD3	HP:0001370
TLCD4-RWDD3	HP:0002860
TLCD4-RWDD3	HP:0008222
TLCD4-RWDD3	HP:0030065
TLCD4-RWDD3	HP:0000823
TLDC1	HP:0003128
TLDC1	HP:0001402
TLDC1	HP:0002860
TLDC1	HP:0100651
TLDC1	HP:0005978
TLDC1	HP:0033020
TLDC1	HP:0033762
TLDC1	HP:0003251
TLDC1	HP:0003251
TLDC1	HP:0004836
TLDC1	HP:0004448
TLDC1	HP:0006554
TLDC1	HP:0000823
TLDC1	HP:0005162
TLX1NB	HP:0003128
TLX1NB	HP:0033690
TLX1NB	HP:0001915
TLX1NB	HP:0001878
TLX1NB	HP:0001890
TLX1NB	HP:0001972
TLX1NB	HP:0005112
TLX1NB	HP:0011675
TLX1NB	HP:0001402
TLX1NB	HP:0030358
TLX1NB	HP:0025318
TLX1NB	HP:0002860
TLX1NB	HP:0001406
TLX1NB	HP:0005978
TLX1NB	HP:0000407
TLX1NB	HP:0001627
TLX1NB	HP:0002564
TLX1NB	HP:0001627
TLX1NB	HP:0002564
TLX1NB	HP:0001631
TLX1NB	HP:0001629
TLX1NB	HP:0008222
TLX1NB	HP:0003251
TLX1NB	HP:0004808
TLX1NB	HP:0004448
TLX1NB	HP:0006554
TLX1NB	HP:0002725
TLX1NB	HP:0002249
TLX1NB	HP:0006934
TLX1NB	HP:0000639
TLX1NB	HP:0012743
TLX1NB	HP:0012410
TLX1NB	HP:0031826
TLX1NB	HP:0002373
TLX1NB	HP:0011097
TLX1NB	HP:0033676
TLX1NB	HP:0004756
TLX1NB	HP:0012228
TLX1NB	HP:0000011
TMCO2	HP:0012028
TMCO2	HP:0005112
TMCO2	HP:0011675
TMCO2	HP:0001402
TMCO2	HP:0001402
TMCO2	HP:0001402
TMCO2	HP:0025318
TMCO2	HP:0005584
TMCO2	HP:0002860
TMCO2	HP:0001047
TMCO2	HP:0032282
TMCO2	HP:0001019
TMCO2	HP:0001627
TMCO2	HP:0002564
TMCO2	HP:0001627
TMCO2	HP:0002564
TMCO2	HP:0008222
TMCO2	HP:0003251
TMCO2	HP:0008682
TMCO2	HP:0006536
TMCO2	HP:0012539
TMCO2	HP:0002249
TMCO2	HP:0030065
TMCO2	HP:0000823
TMCO2	HP:0012122
TMEM133	HP:0011675
TMEM133	HP:0001644
TMEM133	HP:0001639
TMEM133	HP:0100279
TMEM133	HP:0100651
TMEM133	HP:0005978
TMEM133	HP:0001627
TMEM133	HP:0002564
TMEM133	HP:0001712
TMEM133	HP:0008222
TMEM133	HP:0003251
TMEM133	HP:0012743
TMEM133	HP:0000823
TMEM133	HP:0000826
TMEM133	HP:0003193
TMEM133	HP:0005162
TMEM136	HP:0025615
TMEM136	HP:0012028
TMEM136	HP:0006536
TMEM136	HP:0001878
TMEM136	HP:0005112
TMEM136	HP:0005112
TMEM136	HP:0011675
TMEM136	HP:0011675
TMEM136	HP:0003095
TMEM136	HP:0001402
TMEM136	HP:0001402
TMEM136	HP:0001402
TMEM136	HP:0025318
TMEM136	HP:0002860
TMEM136	HP:0001644
TMEM136	HP:0100651
TMEM136	HP:0100584
TMEM136	HP:0006689
TMEM136	HP:0100245
TMEM136	HP:0000405
TMEM136	HP:0000407
TMEM136	HP:0001627
TMEM136	HP:0002564
TMEM136	HP:0001627
TMEM136	HP:0002564
TMEM136	HP:0002240
TMEM136	HP:0031217
TMEM136	HP:0001712
TMEM136	HP:0008222
TMEM136	HP:0008222
TMEM136	HP:0003251
TMEM136	HP:0003251
TMEM136	HP:0008682
TMEM136	HP:0004808
TMEM136	HP:0012539
TMEM136	HP:0012539
TMEM136	HP:0002249
TMEM136	HP:0012743
TMEM136	HP:0002754
TMEM136	HP:0000388
TMEM136	HP:0000823
TMEM136	HP:0006510
TMEM136	HP:0032118
TMEM136	HP:0002870
TMEM136	HP:0004755
TMEM136	HP:0001824
TMEM136	HP:0004325
TMEM155	HP:0006536
TMEM155	HP:0005112
TMEM155	HP:0011675
TMEM155	HP:0001402
TMEM155	HP:0025318
TMEM155	HP:0002860
TMEM155	HP:0001627
TMEM155	HP:0002564
TMEM155	HP:0001712
TMEM155	HP:0008222
TMEM155	HP:0004808
TMEM155	HP:0002249
TMEM155	HP:0004755
TMEM206	HP:0003128
TMEM206	HP:0012028
TMEM206	HP:0041051
TMEM206	HP:0001915
TMEM206	HP:0001878
TMEM206	HP:0001878
TMEM206	HP:0001890
TMEM206	HP:0001972
TMEM206	HP:0001889
TMEM206	HP:0001924
TMEM206	HP:0005112
TMEM206	HP:0011675
TMEM206	HP:0011675
TMEM206	HP:0001997
TMEM206	HP:0001370
TMEM206	HP:0001402
TMEM206	HP:0001402
TMEM206	HP:0001402
TMEM206	HP:0025318
TMEM206	HP:0005584
TMEM206	HP:0005584
TMEM206	HP:0002860
TMEM206	HP:0033533
TMEM206	HP:0001699
TMEM206	HP:0100651
TMEM206	HP:0005978
TMEM206	HP:0002321
TMEM206	HP:0000520
TMEM206	HP:0001627
TMEM206	HP:0002564
TMEM206	HP:0001627
TMEM206	HP:0002564
TMEM206	HP:0001627
TMEM206	HP:0002564
TMEM206	HP:0008222
TMEM206	HP:0008222
TMEM206	HP:0008222
TMEM206	HP:0003251
TMEM206	HP:0008682
TMEM206	HP:0008682
TMEM206	HP:0004448
TMEM206	HP:0006554
TMEM206	HP:0004448
TMEM206	HP:0006554
TMEM206	HP:0002725
TMEM206	HP:0012539
TMEM206	HP:0002249
TMEM206	HP:0011499
TMEM206	HP:0012743
TMEM206	HP:0001112
TMEM206	HP:0000823
TMEM206	HP:0006510
TMEM206	HP:0001973
TMEM206	HP:0000575
TMEM206	HP:0004756
TMEM206	HP:0004756
TMEM206	HP:0000505
TMEM207	HP:0025615
TMEM207	HP:0001878
TMEM207	HP:0003095
TMEM207	HP:0001370
TMEM207	HP:0009800
TMEM207	HP:0100584
TMEM207	HP:0006689
TMEM207	HP:0000794
TMEM207	HP:0000405
TMEM207	HP:0000407
TMEM207	HP:0003251
TMEM207	HP:0008682
TMEM207	HP:0002754
TMEM207	HP:0000388
TMEM207	HP:0000823
TMEM207	HP:0000826
TMEM207	HP:0032118
TMEM207	HP:0003193
TMEM233	HP:0012028
TMEM233	HP:0008258
TMEM233	HP:0033690
TMEM233	HP:0001915
TMEM233	HP:0001915
TMEM233	HP:0001931
TMEM233	HP:0001924
TMEM233	HP:0005112
TMEM233	HP:0011675
TMEM233	HP:0011675
TMEM233	HP:0011675
TMEM233	HP:0001370
TMEM233	HP:0030005
TMEM233	HP:0001402
TMEM233	HP:0001402
TMEM233	HP:0001402
TMEM233	HP:0001402
TMEM233	HP:0001402
TMEM233	HP:0025318
TMEM233	HP:0025318
TMEM233	HP:0002860
TMEM233	HP:0001644
TMEM233	HP:0001639
TMEM233	HP:0001639
TMEM233	HP:0100279
TMEM233	HP:0001047
TMEM233	HP:0009806
TMEM233	HP:0100651
TMEM233	HP:0005978
TMEM233	HP:0005978
TMEM233	HP:0006689
TMEM233	HP:0033165
TMEM233	HP:0100244
TMEM233	HP:0000097
TMEM233	HP:0032252
TMEM233	HP:0001627
TMEM233	HP:0002564
TMEM233	HP:0001627
TMEM233	HP:0002564
TMEM233	HP:0001409
TMEM233	HP:0001712
TMEM233	HP:0008222
TMEM233	HP:0008222
TMEM233	HP:0008222
TMEM233	HP:0003251
TMEM233	HP:0003251
TMEM233	HP:0003251
TMEM233	HP:0003251
TMEM233	HP:0002516
TMEM233	HP:0001602
TMEM233	HP:0004808
TMEM233	HP:0012325
TMEM233	HP:0004836
TMEM233	HP:0006970
TMEM233	HP:0004448
TMEM233	HP:0006554
TMEM233	HP:0002249
TMEM233	HP:0032160
TMEM233	HP:0032160
TMEM233	HP:0000662
TMEM233	HP:0000639
TMEM233	HP:0012743
TMEM233	HP:0012743
TMEM233	HP:0001085
TMEM233	HP:0031047
TMEM233	HP:0020102
TMEM233	HP:0000823
TMEM233	HP:0000823
TMEM233	HP:0000826
TMEM233	HP:0033210
TMEM233	HP:0003193
TMEM233	HP:0003193
TMEM233	HP:0003193
TMEM233	HP:0100726
TMEM233	HP:0030149
TMEM233	HP:0030834
TMEM233	HP:0011097
TMEM233	HP:0004756
TMEM233	HP:0009792
TMEM233	HP:0000360
TMEM233	HP:0100650
TMEM233	HP:0005162
TMEM251	HP:0011675
TMEM251	HP:0001644
TMEM251	HP:0001639
TMEM251	HP:0100279
TMEM251	HP:0100651
TMEM251	HP:0005978
TMEM251	HP:0001627
TMEM251	HP:0002564
TMEM251	HP:0001712
TMEM251	HP:0008222
TMEM251	HP:0003251
TMEM251	HP:0012743
TMEM251	HP:0000823
TMEM251	HP:0000826
TMEM251	HP:0003193
TMEM251	HP:0005162
TMEM55A	HP:0001370
TMEM55A	HP:0001402
TMEM55A	HP:0001402
TMEM55A	HP:0002860
TMEM55A	HP:0001644
TMEM55A	HP:0030991
TMEM55A	HP:0100768
TMEM55A	HP:0040012
TMEM55A	HP:0100273
TMEM55A	HP:0100834
TMEM55A	HP:0011024
TMEM55A	HP:0000969
TMEM55A	HP:0007378
TMEM55A	HP:0000793
TMEM55A	HP:0000097
TMEM55A	HP:0001627
TMEM55A	HP:0002564
TMEM55A	HP:0001627
TMEM55A	HP:0002564
TMEM55A	HP:0200058
TMEM55A	HP:0002240
TMEM55A	HP:0000776
TMEM55A	HP:0025127
TMEM55A	HP:0009726
TMEM55A	HP:0008682
TMEM55A	HP:0012324
TMEM55A	HP:0004808
TMEM55A	HP:0004836
TMEM55A	HP:0004448
TMEM55A	HP:0006554
TMEM55A	HP:0100526
TMEM55A	HP:0001112
TMEM55A	HP:0012740
TMEM55A	HP:0006775
TMEM55A	HP:0011857
TMEM55A	HP:0001059
TMEM55A	HP:0012410
TMEM55A	HP:0100242
TMEM55A	HP:0004756
TMEM55A	HP:0004756
TMEM55A	HP:0100031
TMEM55A	HP:0000505
TMEM55A	HP:0001824
TMEM55A	HP:0004325
TMEM8C	HP:0011675
TMEM8C	HP:0040012
TMEM8C	HP:0100273
TMEM8C	HP:0100834
TMEM8C	HP:0001047
TMEM8C	HP:0005978
TMEM8C	HP:0005978
TMEM8C	HP:0000969
TMEM8C	HP:0007378
TMEM8C	HP:0200058
TMEM8C	HP:0002240
TMEM8C	HP:0008222
TMEM8C	HP:0003251
TMEM8C	HP:0003251
TMEM8C	HP:0003251
TMEM8C	HP:0009726
TMEM8C	HP:0100526
TMEM8C	HP:0012743
TMEM8C	HP:0012743
TMEM8C	HP:0012740
TMEM8C	HP:0003193
TMEM8C	HP:0003193
TMEM8C	HP:0012395
TMEM8C	HP:0100242
TMEM8C	HP:0004756
TMEM8C	HP:0100031
TMEM8C	HP:0001824
TMEM8C	HP:0004325
TMEM95	HP:0012028
TMEM95	HP:0012028
TMEM95	HP:0005112
TMEM95	HP:0011675
TMEM95	HP:0001402
TMEM95	HP:0001402
TMEM95	HP:0001402
TMEM95	HP:0025318
TMEM95	HP:0002860
TMEM95	HP:0100651
TMEM95	HP:0001627
TMEM95	HP:0002564
TMEM95	HP:0001627
TMEM95	HP:0002564
TMEM95	HP:0008222
TMEM95	HP:0008222
TMEM95	HP:0003251
TMEM95	HP:0012539
TMEM95	HP:0002249
TMEM95	HP:0012743
TMEM95	HP:0000823
TMEM95	HP:0006510
TP53TG3B	HP:0003128
TP53TG3B	HP:0012028
TP53TG3B	HP:0033690
TP53TG3B	HP:0001915
TP53TG3B	HP:0001878
TP53TG3B	HP:0001890
TP53TG3B	HP:0001972
TP53TG3B	HP:0001402
TP53TG3B	HP:0030358
TP53TG3B	HP:0001406
TP53TG3B	HP:0000407
TP53TG3B	HP:0001627
TP53TG3B	HP:0002564
TP53TG3B	HP:0001631
TP53TG3B	HP:0001629
TP53TG3B	HP:0004808
TP53TG3B	HP:0004448
TP53TG3B	HP:0006554
TP53TG3B	HP:0002725
TP53TG3B	HP:0006934
TP53TG3B	HP:0000639
TP53TG3B	HP:0012410
TP53TG3B	HP:0031826
TP53TG3B	HP:0002373
TP53TG3B	HP:0011097
TP53TG3B	HP:0033676
TP53TG3B	HP:0012228
TP53TG3B	HP:0000011
TRAPPC3L	HP:0006536
TRAPPC3L	HP:0011675
TRAPPC3L	HP:0001402
TRAPPC3L	HP:0005584
TRAPPC3L	HP:0001644
TRAPPC3L	HP:0001639
TRAPPC3L	HP:0100279
TRAPPC3L	HP:0032282
TRAPPC3L	HP:0001019
TRAPPC3L	HP:0100651
TRAPPC3L	HP:0005978
TRAPPC3L	HP:0001627
TRAPPC3L	HP:0002564
TRAPPC3L	HP:0001627
TRAPPC3L	HP:0002564
TRAPPC3L	HP:0001712
TRAPPC3L	HP:0001712
TRAPPC3L	HP:0008222
TRAPPC3L	HP:0003251
TRAPPC3L	HP:0004808
TRAPPC3L	HP:0006536
TRAPPC3L	HP:0012539
TRAPPC3L	HP:0030065
TRAPPC3L	HP:0012743
TRAPPC3L	HP:0000823
TRAPPC3L	HP:0000826
TRAPPC3L	HP:0003193
TRAPPC3L	HP:0004755
TRAPPC3L	HP:0012122
TRAPPC3L	HP:0005162
TRIM48	HP:0003128
TRIM48	HP:0001878
TRIM48	HP:0005112
TRIM48	HP:0005112
TRIM48	HP:0011675
TRIM48	HP:0001997
TRIM48	HP:0001370
TRIM48	HP:0001402
TRIM48	HP:0001402
TRIM48	HP:0025318
TRIM48	HP:0005584
TRIM48	HP:0002860
TRIM48	HP:0002860
TRIM48	HP:0033533
TRIM48	HP:0001644
TRIM48	HP:0001699
TRIM48	HP:0100651
TRIM48	HP:0000520
TRIM48	HP:0100245
TRIM48	HP:0001627
TRIM48	HP:0002564
TRIM48	HP:0031217
TRIM48	HP:0000867
TRIM48	HP:0001712
TRIM48	HP:0008222
TRIM48	HP:0008222
TRIM48	HP:0008222
TRIM48	HP:0003251
TRIM48	HP:0008682
TRIM48	HP:0005526
TRIM48	HP:0004808
TRIM48	HP:0004836
TRIM48	HP:0004448
TRIM48	HP:0006554
TRIM48	HP:0012539
TRIM48	HP:0012539
TRIM48	HP:0002249
TRIM48	HP:0011499
TRIM48	HP:0000852
TRIM48	HP:0001973
TRIM48	HP:0011947
TRIM48	HP:0002870
TRIM48	HP:0004756
TRIM48	HP:0004934
TRIM49	HP:0012028
TRIM49	HP:0005112
TRIM49	HP:0011675
TRIM49	HP:0001370
TRIM49	HP:0001402
TRIM49	HP:0001402
TRIM49	HP:0025318
TRIM49	HP:0002860
TRIM49	HP:0009800
TRIM49	HP:0005978
TRIM49	HP:0001627
TRIM49	HP:0002564
TRIM49	HP:0008222
TRIM49	HP:0008222
TRIM49	HP:0003251
TRIM49	HP:0012539
TRIM49	HP:0002249
TRIM49	HP:0000826
TRIM49	HP:0006510
TRIM64B	HP:0005112
TRIM64B	HP:0011675
TRIM64B	HP:0001402
TRIM64B	HP:0025318
TRIM64B	HP:0002860
TRIM64B	HP:0001627
TRIM64B	HP:0002564
TRIM64B	HP:0008222
TRIM64B	HP:0002249
TRIM64C	HP:0001891
TRIM64C	HP:0001370
TRIM64C	HP:0009800
TRIM64C	HP:0005978
TRIM64C	HP:0001627
TRIM64C	HP:0002564
TRIM64C	HP:0001712
TRIM64C	HP:0008222
TRIM64C	HP:0008222
TRIM64C	HP:0003251
TRIM64C	HP:0003251
TRIM64C	HP:0012539
TRIM64C	HP:0000826
TRIM64C	HP:0000826
TRIM64C	HP:0006510
TRIM77	HP:0012028
TRIM77	HP:0001402
TRIM77	HP:0008222
TRNI	HP:0003128
TRNI	HP:0033690
TRNI	HP:0001915
TRNI	HP:0001878
TRNI	HP:0001890
TRNI	HP:0001972
TRNI	HP:0030358
TRNI	HP:0001406
TRNI	HP:0001627
TRNI	HP:0002564
TRNI	HP:0001631
TRNI	HP:0001629
TRNI	HP:0004808
TRNI	HP:0004448
TRNI	HP:0006554
TRNI	HP:0002725
TRNI	HP:0006934
TRNI	HP:0000639
TRNI	HP:0012410
TRNI	HP:0031826
TRNI	HP:0002373
TRNI	HP:0011097
TRNI	HP:0033676
TRNI	HP:0012228
TRNI	HP:0000011
TRNK	HP:0007354
TRNK	HP:0001903
TRNK	HP:0001878
TRNK	HP:0012207
TRNK	HP:0100013
TRNK	HP:0002321
TRNK	HP:0100751
TRNK	HP:0200026
TRNK	HP:0002315
TRNK	HP:0012189
TRNK	HP:0002375
TRNK	HP:0000789
TRNK	HP:0000112
TRNK	HP:0009726
TRNK	HP:0001882
TRNK	HP:0002896
TRNK	HP:0100827
TRNK	HP:0006775
TRNK	HP:0002664
TRNK	HP:0001513
TRNK	HP:0025439
TRNK	HP:0001622
TRNK	HP:0000826
TRNK	HP:0030159
TRNK	HP:0032241
TRNK	HP:0001824
TRNK	HP:0004325
TRNS2	HP:0011675
TRNS2	HP:0001639
TRNS2	HP:0100279
TRNS2	HP:0001627
TRNS2	HP:0002564
TRNS2	HP:0008222
TRNS2	HP:0003251
TRNS2	HP:0012743
TRNS2	HP:0000823
TRNS2	HP:0000826
TRNS2	HP:0003193
TRNV	HP:0012028
TRNV	HP:0033690
TRNV	HP:0007354
TRNV	HP:0001903
TRNV	HP:0001915
TRNV	HP:0001878
TRNV	HP:0001878
TRNV	HP:0001890
TRNV	HP:0001972
TRNV	HP:0012207
TRNV	HP:0100013
TRNV	HP:0001402
TRNV	HP:0030358
TRNV	HP:0001406
TRNV	HP:0002321
TRNV	HP:0100751
TRNV	HP:0200026
TRNV	HP:0002315
TRNV	HP:0001627
TRNV	HP:0002564
TRNV	HP:0001631
TRNV	HP:0001629
TRNV	HP:0012189
TRNV	HP:0001409
TRNV	HP:0002375
TRNV	HP:0000789
TRNV	HP:0000112
TRNV	HP:0009726
TRNV	HP:0008682
TRNV	HP:0004808
TRNV	HP:0001882
TRNV	HP:0002613
TRNV	HP:0004448
TRNV	HP:0006554
TRNV	HP:0004448
TRNV	HP:0006554
TRNV	HP:0002896
TRNV	HP:0002725
TRNV	HP:0100827
TRNV	HP:0006775
TRNV	HP:0002664
TRNV	HP:0006934
TRNV	HP:0001513
TRNV	HP:0025439
TRNV	HP:0001622
TRNV	HP:0000826
TRNV	HP:0012410
TRNV	HP:0031826
TRNV	HP:0002373
TRNV	HP:0011097
TRNV	HP:0033676
TRNV	HP:0012228
TRNV	HP:0000011
TRNV	HP:0030159
TRNV	HP:0032241
TRNV	HP:0001824
TRNV	HP:0004325
TRNW	HP:0011675
TRNW	HP:0100279
TRNW	HP:0001627
TRNW	HP:0002564
TRNW	HP:0008222
TRNW	HP:0003251
TRNW	HP:0012743
TRNW	HP:0000823
TRNW	HP:0000826
TRNW	HP:0003193
TSPY1	HP:0005112
TSPY1	HP:0011675
TSPY1	HP:0001402
TSPY1	HP:0025318
TSPY1	HP:0002860
TSPY1	HP:0001627
TSPY1	HP:0002564
TSPY1	HP:0008222
TSPY1	HP:0002249
TSSC1	HP:0040012
TSSC1	HP:0100273
TSSC1	HP:0100834
TSSC1	HP:0000969
TSSC1	HP:0007378
TSSC1	HP:0200058
TSSC1	HP:0002240
TSSC1	HP:0009726
TSSC1	HP:0100526
TSSC1	HP:0012740
TSSC1	HP:0100242
TSSC1	HP:0100031
TSSC1	HP:0001824
TSSC1	HP:0004325
TUBB8B	HP:0001402
TUBB8B	HP:0002860
TUBB8B	HP:0001639
TUBB8B	HP:0005978
TUBB8B	HP:0001667
TUBB8B	HP:0007269
TUBB8B	HP:0005162
TVP23C-CDRT4	HP:0001402
TVP23C-CDRT4	HP:0002860
TVP23C-CDRT4	HP:0040012
TVP23C-CDRT4	HP:0100651
TVP23C-CDRT4	HP:0033020
TVP23C-CDRT4	HP:0001627
TVP23C-CDRT4	HP:0002564
TVP23C-CDRT4	HP:0002240
TVP23C-CDRT4	HP:0000789
TVP23C-CDRT4	HP:0003251
TVP23C-CDRT4	HP:0004836
TVP23C-CDRT4	HP:0002613
TVP23C-CDRT4	HP:0002664
TVP23C-CDRT4	HP:0001698
TVP23C-CDRT4	HP:0005162
TVP23C-CDRT4	HP:0001824
TVP23C-CDRT4	HP:0004325
UBTFL1	HP:0005112
UBTFL1	HP:0011675
UBTFL1	HP:0001402
UBTFL1	HP:0025318
UBTFL1	HP:0002860
UBTFL1	HP:0001627
UBTFL1	HP:0002564
UBTFL1	HP:0008222
UBTFL1	HP:0002249
USP17L10	HP:0032282
USP17L11	HP:0032282
USP17L12	HP:0032282
USP17L15	HP:0003128
USP17L15	HP:0032282
USP17L15	HP:0005978
USP17L15	HP:0033762
USP17L15	HP:0004448
USP17L15	HP:0006554
USP17L17	HP:0001891
USP17L17	HP:0001370
USP17L17	HP:0032282
USP17L17	HP:0009800
USP17L17	HP:0005978
USP17L17	HP:0001627
USP17L17	HP:0002564
USP17L17	HP:0001712
USP17L17	HP:0008222
USP17L17	HP:0008222
USP17L17	HP:0003251
USP17L17	HP:0003251
USP17L17	HP:0012539
USP17L17	HP:0000826
USP17L17	HP:0000826
USP17L17	HP:0006510
USP17L18	HP:0001891
USP17L18	HP:0001370
USP17L18	HP:0032282
USP17L18	HP:0009800
USP17L18	HP:0005978
USP17L18	HP:0001627
USP17L18	HP:0002564
USP17L18	HP:0001712
USP17L18	HP:0008222
USP17L18	HP:0008222
USP17L18	HP:0003251
USP17L18	HP:0003251
USP17L18	HP:0012539
USP17L18	HP:0000826
USP17L18	HP:0000826
USP17L18	HP:0006510
USP17L19	HP:0032282
USP17L20	HP:0032282
USP17L21	HP:0032282
USP17L22	HP:0032282
USP17L24	HP:0001891
USP17L24	HP:0001370
USP17L24	HP:0009800
USP17L24	HP:0005978
USP17L24	HP:0001627
USP17L24	HP:0002564
USP17L24	HP:0001712
USP17L24	HP:0008222
USP17L24	HP:0008222
USP17L24	HP:0003251
USP17L24	HP:0003251
USP17L24	HP:0012539
USP17L24	HP:0000826
USP17L24	HP:0000826
USP17L24	HP:0006510
USP17L25	HP:0001891
USP17L25	HP:0001370
USP17L25	HP:0032282
USP17L25	HP:0009800
USP17L25	HP:0005978
USP17L25	HP:0001627
USP17L25	HP:0002564
USP17L25	HP:0001712
USP17L25	HP:0008222
USP17L25	HP:0008222
USP17L25	HP:0003251
USP17L25	HP:0003251
USP17L25	HP:0012539
USP17L25	HP:0000826
USP17L25	HP:0000826
USP17L25	HP:0006510
USP17L26	HP:0001891
USP17L26	HP:0001370
USP17L26	HP:0009800
USP17L26	HP:0005978
USP17L26	HP:0001627
USP17L26	HP:0002564
USP17L26	HP:0001712
USP17L26	HP:0008222
USP17L26	HP:0008222
USP17L26	HP:0003251
USP17L26	HP:0003251
USP17L26	HP:0012539
USP17L26	HP:0000826
USP17L26	HP:0000826
USP17L26	HP:0006510
USP17L30	HP:0003128
USP17L30	HP:0001891
USP17L30	HP:0001891
USP17L30	HP:0001402
USP17L30	HP:0030358
USP17L30	HP:0001639
USP17L30	HP:0001699
USP17L30	HP:0005978
USP17L30	HP:0000407
USP17L30	HP:0001627
USP17L30	HP:0002564
USP17L30	HP:0200123
USP17L30	HP:0008682
USP17L30	HP:0005550
USP17L30	HP:0002613
USP17L30	HP:0004448
USP17L30	HP:0006554
USP17L30	HP:0004448
USP17L30	HP:0006554
USP17L30	HP:0012075
USP17L30	HP:0031826
USP17L30	HP:0030149
USP17L5	HP:0003128
USP17L5	HP:0012028
USP17L5	HP:0001402
USP17L5	HP:0032282
USP17L5	HP:0100651
USP17L5	HP:0005978
USP17L5	HP:0001627
USP17L5	HP:0002564
USP17L5	HP:0033762
USP17L5	HP:0008222
USP17L5	HP:0003251
USP17L5	HP:0004808
USP17L5	HP:0004448
USP17L5	HP:0006554
USP17L5	HP:0012539
USP17L5	HP:0012743
USP17L5	HP:0000823
USP17L5	HP:0006510
UTP11L	HP:0001370
UTP11L	HP:0001402
UTP11L	HP:0002860
UTP11L	HP:0001644
